customer_id,recency,frequency,monetary,avg_order,first_order,last_order,n_products,n_categories,segment,region,tenure_days,avg_days_between_orders,category_diversity,churned,churn_probability,churn_risk,cluster,segment_name
HR-14770,14,4,940.588,188.11759999999998,2015-03-01,2018-12-17,5,3,Home Office,West,1387,462.3333333333333,1.0,0,0.03755455003722628,Low risk,2,At Risk
HR-14830,160,7,5248.787,374.91335714285714,2015-11-24,2018-07-24,14,3,Corporate,West,973,162.16666666666666,1.0,0,0.07307033549999566,Low risk,0,Champions
HW-14935,118,7,4827.934,321.8622666666667,2016-09-27,2018-09-04,15,3,Corporate,West,707,117.83333333333333,1.0,0,0.0877886682059985,Low risk,0,Champions
HZ-14950,36,5,886.52,147.75333333333333,2017-03-14,2018-11-25,6,3,Consumer,East,621,155.25,1.0,0,0.14151299667627357,Low risk,2,At Risk
IG-15085,72,4,744.574,106.36771428571429,2015-10-18,2018-10-20,7,1,Consumer,West,1098,366.0,0.3333333333333333,0,0.06541137756146281,Low risk,2,At Risk
IL-15100,143,7,5040.736,360.0525714285714,2015-08-01,2018-08-10,14,3,Consumer,West,1105,184.16666666666666,1.0,0,0.04331066439178954,Low risk,0,Champions
IM-15055,410,2,48.4,24.2,2015-01-23,2017-11-16,2,1,Consumer,West,1028,1028.0,0.3333333333333333,1,0.9270738537984888,High risk,1,Loyal Customers
IM-15070,391,7,4930.474,234.7844761904762,2015-12-19,2017-12-05,21,3,Consumer,West,717,119.5,1.0,1,0.9037864247298772,High risk,0,Champions
JA-15970,93,8,6491.026,270.45941666666664,2015-09-17,2018-09-29,24,3,Consumer,West,1108,158.28571428571428,1.0,0,0.028985443827932923,Low risk,3,Lost
JB-15400,8,10,1791.605,111.9753125,2015-09-14,2018-12-23,16,3,Corporate,Central,1196,132.88888888888889,1.0,0,0.024135292690488988,Low risk,0,Champions
JB-15925,737,3,900.552,112.569,2015-12-05,2016-12-24,8,3,Consumer,East,385,192.5,1.0,1,0.963044943573551,High risk,1,Loyal Customers
JB-16000,44,7,644.1188,92.01697142857142,2017-01-10,2018-11-17,7,2,Consumer,Central,676,112.66666666666667,0.6666666666666666,0,0.11607176144568801,Low risk,2,At Risk
JB-16045,8,5,2518.115,279.79055555555556,2016-05-03,2018-12-23,9,3,Home Office,South,964,241.0,1.0,0,0.14423788802840767,Low risk,2,At Risk
JC-15340,115,4,71.263,17.81575,2015-01-28,2018-09-07,4,2,Consumer,West,1318,439.3333333333333,0.6666666666666666,0,0.09411948525867972,Low risk,2,At Risk
JC-15385,176,1,1058.108,264.527,2018-07-08,2018-07-08,4,3,Consumer,West,0,0.0,1.0,0,0.2630890340976635,Low risk,2,At Risk
JC-15775,159,9,2772.055,173.2534375,2015-09-14,2018-07-25,16,3,Consumer,Central,1045,130.625,1.0,0,0.09585361247838575,Low risk,0,Champions
JC-16105,58,5,858.576,95.39733333333334,2015-11-18,2018-11-03,9,3,Corporate,South,1081,270.25,1.0,0,0.03804063729079819,Low risk,2,At Risk
JD-15790,118,5,2152.352,307.4788571428571,2016-04-02,2018-09-04,7,3,Consumer,Central,885,221.25,1.0,0,0.13755131334102513,Low risk,2,At Risk
JD-15895,395,11,7610.8640000000005,237.83950000000002,2015-03-26,2017-12-01,32,3,Corporate,East,981,98.1,1.0,1,0.902594134761513,High risk,3,Lost
JD-16015,113,6,385.43,35.03909090909091,2015-10-04,2018-09-09,11,2,Consumer,Central,1071,214.2,0.6666666666666666,0,0.09773993727205539,Low risk,2,At Risk
JD-16060,301,3,695.442,115.907,2015-09-24,2018-03-05,6,2,Consumer,West,893,446.5,0.6666666666666666,1,0.9648092837513325,High risk,2,At Risk
JD-16150,42,8,8828.0305,519.2959117647059,2015-11-16,2018-11-19,17,3,Corporate,Central,1099,157.0,1.0,0,0.04260384157311917,Low risk,3,Lost
JE-15475,194,6,1388.682,106.8216923076923,2016-03-16,2018-06-20,13,3,Consumer,East,826,165.2,1.0,1,0.9458281570682786,High risk,2,At Risk
JE-15610,49,7,7754.976,387.74879999999996,2015-10-14,2018-11-12,20,3,Corporate,Central,1125,187.5,1.0,0,0.030379031874391366,Low risk,3,Lost
JE-15715,47,10,8697.842999999999,395.3564999999999,2015-08-25,2018-11-14,21,3,Consumer,West,1177,130.77777777777777,1.0,0,0.030728537533909424,Low risk,3,Lost
JE-15745,52,13,6760.8150000000005,293.9484782608696,2015-06-22,2018-11-09,22,3,Consumer,South,1236,103.0,1.0,0,0.049772225076476946,Low risk,3,Lost
JE-16165,21,3,2697.248,385.3211428571429,2017-12-05,2018-12-10,7,3,Corporate,Central,370,185.0,1.0,0,0.18536801438181452,Low risk,2,At Risk
JF-15190,66,6,2239.606,124.42255555555556,2015-11-15,2018-10-26,18,3,Consumer,West,1076,215.2,1.0,0,0.02466617544921013,Low risk,2,At Risk
JF-15295,226,5,955.124,68.22314285714286,2015-03-14,2018-05-19,14,3,Consumer,West,1162,290.5,1.0,1,0.8886138662690805,High risk,2,At Risk
JF-15355,106,6,1911.844,119.49025,2016-10-23,2018-09-16,16,3,Consumer,Central,693,138.6,1.0,0,0.1203882911416821,Low risk,2,At Risk
JF-15415,3,5,2309.432,177.64861538461537,2015-08-22,2018-12-28,13,3,Consumer,East,1224,306.0,1.0,0,0.054316756291183904,Low risk,2,At Risk
JF-15490,122,10,890.95,63.63928571428572,2015-10-19,2018-08-31,14,2,Consumer,West,1047,116.33333333333333,0.6666666666666666,0,0.11250199744937475,Low risk,0,Champions
JF-15565,55,8,4198.332,262.39575,2015-10-11,2018-11-06,16,3,Consumer,Central,1122,160.28571428571428,1.0,0,0.012808849079928413,Low risk,0,Champions
JG-15115,758,3,2358.676,336.9537142857143,2015-09-21,2016-12-03,7,3,Consumer,West,439,219.5,1.0,1,0.9624922294894293,High risk,1,Loyal Customers
JG-15160,2,11,6366.392,353.68844444444443,2015-05-30,2018-12-29,18,3,Consumer,West,1309,130.9,1.0,0,0.02297884805264421,Low risk,0,Champions
JG-15310,3,6,2240.58,203.6890909090909,2017-03-03,2018-12-28,11,2,Corporate,East,665,133.0,0.6666666666666666,0,0.13302769141416168,Low risk,2,At Risk
JG-15805,224,6,1507.018,167.44644444444444,2015-04-05,2018-05-21,9,2,Corporate,East,1142,228.4,0.6666666666666666,1,0.8551125988644667,High risk,2,At Risk
JH-15430,6,4,309.281,44.183,2015-02-24,2018-12-25,7,3,Consumer,South,1400,466.6666666666667,1.0,0,0.055376439646137435,Low risk,2,At Risk
JH-15820,175,6,528.91,66.11375,2015-05-19,2018-07-09,8,3,Consumer,East,1147,229.4,1.0,0,0.12393989778330868,Low risk,2,At Risk
JH-15910,42,7,959.477,106.60855555555555,2016-06-12,2018-11-19,9,3,Consumer,West,890,148.33333333333334,1.0,0,0.07067283854416302,Low risk,2,At Risk
JH-15985,30,6,7954.9980000000005,568.2141428571429,2015-08-09,2018-12-01,14,3,Consumer,Central,1210,242.0,1.0,0,0.038188588450158246,Low risk,3,Lost
JH-16180,405,4,2256.3940000000002,451.27880000000005,2016-05-25,2017-11-21,5,3,Consumer,West,545,181.66666666666666,1.0,1,0.9428369259433205,High risk,1,Loyal Customers
JJ-15445,484,5,709.178,118.19633333333333,2016-03-05,2017-09-03,6,2,Consumer,West,547,136.75,0.6666666666666666,1,0.9473230570610878,High risk,1,Loyal Customers
JJ-15760,753,2,195.0,65.0,2016-10-05,2016-12-08,3,2,Home Office,South,64,64.0,0.6666666666666666,1,0.9799212543407996,High risk,1,Loyal Customers
JK-15205,62,4,4262.2919999999995,355.191,2016-09-27,2018-10-30,12,3,Consumer,West,763,254.33333333333334,1.0,0,0.11161011825451236,Low risk,2,At Risk
JK-15325,288,3,383.812,95.953,2015-11-21,2018-03-18,4,2,Corporate,Central,848,424.0,0.6666666666666666,1,0.964245507945865,High risk,2,At Risk
JK-15370,45,7,2136.458,133.528625,2015-04-11,2018-11-16,15,3,Consumer,West,1315,219.16666666666666,1.0,0,0.004274790674132872,Low risk,0,Champions
JK-15625,62,7,3760.028,313.33566666666667,2015-05-31,2018-10-30,12,3,Consumer,West,1248,208.0,1.0,0,0.006628650164751677,Low risk,0,Champions
JK-15640,181,9,4760.434,396.70283333333333,2015-09-19,2018-07-03,12,2,Home Office,East,1018,127.25,0.6666666666666666,1,0.823374109680228,High risk,0,Champions
JK-15730,85,9,4769.9,251.04736842105262,2015-11-18,2018-10-07,19,3,Consumer,South,1054,131.75,1.0,0,0.036242940011367936,Low risk,0,Champions
JK-16090,29,3,3747.668,416.4075555555556,2016-04-21,2018-12-02,9,3,Consumer,Central,955,477.5,1.0,0,0.11305131058797807,Low risk,2,At Risk
JK-16120,118,10,2932.484,172.4990588235294,2015-11-02,2018-09-04,17,3,Home Office,Central,1037,115.22222222222223,1.0,0,0.05047244682814878,Low risk,0,Champions
JL-15130,9,6,1214.956,101.24633333333333,2015-07-18,2018-12-22,12,3,Consumer,Central,1253,250.6,1.0,0,0.012376494042844577,Low risk,2,At Risk
JL-15175,7,5,1571.523,224.5032857142857,2015-12-31,2018-12-24,7,3,Home Office,South,1089,272.25,1.0,0,0.05194164504630913,Low risk,2,At Risk
JL-15235,120,5,2203.7,220.36999999999998,2015-05-25,2018-09-02,10,3,Consumer,Central,1196,299.0,1.0,0,0.04143963768210556,Low risk,2,At Risk
JL-15505,50,6,3173.874,186.6984705882353,2015-11-14,2018-11-11,17,3,Consumer,East,1093,218.6,1.0,0,0.03156430928235264,Low risk,2,At Risk
JL-15835,22,10,9576.343,290.19221212121215,2015-04-18,2018-12-09,32,3,Consumer,West,1331,147.88888888888889,1.0,0,0.022430397531293052,Low risk,3,Lost
JL-15850,615,6,2725.256,247.75054545454543,2015-07-22,2017-04-25,11,3,Consumer,East,643,128.6,1.0,1,0.9167743809420784,High risk,1,Loyal Customers
JM-15250,38,6,3159.1220000000003,166.26957894736844,2017-03-29,2018-11-23,19,3,Consumer,South,604,120.8,1.0,0,0.07906034757528042,Low risk,2,At Risk
JM-15265,38,5,1804.146,138.78046153846154,2015-08-25,2018-11-23,13,3,Corporate,East,1186,296.5,1.0,0,0.06518098435944329,Low risk,2,At Risk
JM-15535,103,7,1733.443,173.3443,2015-09-13,2018-09-19,10,3,Consumer,East,1102,183.66666666666666,1.0,0,0.017107653893301298,Low risk,0,Champions
JM-15580,1,5,303.948,43.421142857142854,2017-04-14,2018-12-30,7,2,Consumer,South,625,156.25,0.6666666666666666,0,0.16331634030454215,Low risk,2,At Risk
JM-15655,9,5,864.947,72.07891666666667,2015-04-08,2018-12-22,12,3,Corporate,East,1354,338.5,1.0,0,0.029432485094342393,Low risk,2,At Risk
JM-15865,110,7,7625.076000000001,586.5443076923077,2015-11-19,2018-09-12,13,3,Consumer,East,1028,171.33333333333334,1.0,0,0.07707915475722191,Low risk,3,Lost
JM-16195,58,10,2833.9260000000004,149.15400000000002,2015-04-30,2018-11-03,19,3,Consumer,West,1283,142.55555555555554,1.0,0,0.018336430415716778,Low risk,0,Champions
JO-15145,58,9,3254.949,250.3806923076923,2015-01-06,2018-11-03,13,3,Corporate,East,1397,174.625,1.0,0,0.0032811116287706755,Low risk,0,Champions
JO-15280,93,6,1934.272,175.84290909090907,2015-03-31,2018-09-29,11,3,Consumer,West,1278,255.6,1.0,0,0.0051595345089015384,Low risk,2,At Risk
JO-15550,216,5,1090.838,99.1670909090909,2016-03-19,2018-05-29,11,2,Home Office,East,801,200.25,0.6666666666666666,1,0.9619829448649634,High risk,2,At Risk
JP-15460,38,7,1669.135,111.27566666666667,2015-08-24,2018-11-23,15,3,Corporate,East,1187,197.83333333333334,1.0,0,0.011364570050915694,Low risk,0,Champions
JP-15520,9,7,3635.594,227.224625,2015-08-22,2018-12-22,16,3,Consumer,West,1218,203.0,1.0,0,0.009161720977082712,Low risk,0,Champions
JP-16135,103,9,1707.71,131.3623076923077,2015-09-23,2018-09-19,12,3,Home Office,South,1092,136.5,1.0,0,0.04500324779418181,Low risk,0,Champions
JR-15670,594,2,1156.658,385.55266666666665,2016-12-24,2017-05-16,3,2,Consumer,East,143,143.0,0.6666666666666666,1,0.9450202104858011,High risk,1,Loyal Customers
JR-15700,69,1,863.88,863.88,2018-10-23,2018-10-23,1,1,Consumer,South,0,0.0,0.3333333333333333,0,0.22091386354929454,Low risk,2,At Risk
JR-16210,34,5,2201.686,220.16860000000003,2016-09-18,2018-11-27,10,3,Corporate,East,800,200.0,1.0,0,0.1294176452107538,Low risk,2,At Risk
JS-15595,120,4,1417.654,177.20675,2015-03-03,2018-09-02,8,3,Corporate,West,1279,426.3333333333333,1.0,0,0.038666742561093655,Low risk,2,At Risk
JS-15685,43,3,990.1959999999999,110.02177777777777,2017-06-14,2018-11-18,9,3,Corporate,West,522,261.0,1.0,0,0.1466612832384744,Low risk,2,At Risk
JS-15880,535,5,3868.02,429.78,2015-04-08,2017-07-14,9,3,Consumer,West,828,207.0,1.0,1,0.8947553939620637,High risk,1,Loyal Customers
JS-15940,464,5,469.169,58.646125,2015-05-03,2017-09-23,8,2,Home Office,Central,874,218.5,0.6666666666666666,1,0.9369871514568159,High risk,1,Loyal Customers
JS-16030,29,6,2516.494,139.80522222222223,2015-02-27,2018-12-02,18,3,Consumer,Central,1374,274.8,1.0,0,0.01730561728941322,Low risk,2,At Risk
JW-15220,43,6,7721.714,551.551,2016-04-30,2018-11-18,14,3,Corporate,West,932,186.4,1.0,0,0.15105284533260682,Low risk,3,Lost
JW-15955,6,6,1049.2379999999998,104.92379999999999,2016-08-16,2018-12-25,10,3,Consumer,West,861,172.2,1.0,0,0.10307524955682278,Low risk,2,At Risk
JW-16075,462,4,1428.731,204.10442857142857,2016-03-21,2017-09-25,7,1,Consumer,East,553,184.33333333333334,0.3333333333333333,1,0.968017828053771,High risk,1,Loyal Customers
KA-16525,37,7,1519.506,138.13690909090909,2015-03-11,2018-11-24,11,3,Consumer,West,1354,225.66666666666666,1.0,0,0.0014218376891079294,Low risk,0,Champions
KB-16240,5,7,3152.6150000000002,315.2615,2015-03-31,2018-12-26,10,3,Corporate,West,1366,227.66666666666666,1.0,0,0.0042253520306330125,Low risk,0,Champions
KB-16315,297,9,1569.464,71.33927272727273,2015-08-26,2018-03-09,22,3,Consumer,Central,926,115.75,1.0,1,0.9317228195290964,High risk,0,Champions
KB-16405,118,3,908.821,100.98011111111111,2016-11-20,2018-09-04,9,3,Home Office,West,653,326.5,1.0,0,0.14094536405847138,Low risk,2,At Risk
KB-16585,231,12,2744.742,119.33660869565219,2015-04-04,2018-05-14,23,3,Corporate,Central,1136,103.27272727272727,1.0,1,0.8491506999058498,High risk,0,Champions
KB-16600,2,7,983.922,109.32466666666667,2015-12-30,2018-12-29,9,3,Corporate,Central,1095,182.5,1.0,0,0.015431994354089191,Low risk,2,At Risk
KC-16255,408,6,2120.954,212.0954,2015-09-08,2017-11-18,10,2,Corporate,West,802,160.4,0.6666666666666666,1,0.9405776627918931,High risk,1,Loyal Customers
KC-16540,98,4,3908.262,781.6524000000001,2016-11-02,2018-09-24,5,3,Consumer,West,691,230.33333333333334,1.0,0,0.1362473684286768,Low risk,2,At Risk
KC-16675,58,4,1146.05,163.72142857142856,2015-12-13,2018-11-03,7,2,Corporate,West,1056,352.0,0.6666666666666666,0,0.07902154477428225,Low risk,2,At Risk
KD-16270,485,5,8282.358,517.647375,2015-11-11,2017-09-02,16,3,Consumer,South,661,165.25,1.0,1,0.9238702854938472,High risk,3,Lost
KD-16345,42,6,1888.964,188.8964,2015-09-02,2018-11-19,10,3,Consumer,West,1174,234.8,1.0,0,0.019779506691599467,Low risk,2,At Risk
KD-16495,113,12,8181.256,292.1877142857143,2015-09-28,2018-09-09,28,3,Corporate,East,1077,97.9090909090909,1.0,0,0.060297502567183435,Low risk,3,Lost
KD-16615,290,4,907.158,129.594,2017-04-30,2018-03-16,7,2,Corporate,West,320,106.66666666666667,0.6666666666666666,1,0.9649789688701823,High risk,2,At Risk
KE-16420,27,7,1453.2812000000001,121.10676666666667,2015-06-08,2018-12-04,12,3,Corporate,South,1275,212.5,1.0,0,0.0045112384311393715,Low risk,0,Champions
KF-16285,98,7,10604.266,589.1258888888889,2015-09-26,2018-09-24,18,3,Home Office,West,1094,182.33333333333334,1.0,0,0.03829480644536023,Low risk,3,Lost
KH-16330,41,8,3312.864,184.048,2015-04-01,2018-11-20,18,3,Corporate,South,1329,189.85714285714286,1.0,0,0.0051892837477483175,Low risk,0,Champions
KH-16360,2,6,3100.612,221.47228571428573,2015-04-29,2018-12-29,14,3,Consumer,East,1340,268.0,1.0,0,0.00811204470604831,Low risk,2,At Risk
KH-16510,23,6,5229.695000000001,261.48475,2015-08-15,2018-12-08,20,3,Consumer,West,1211,242.2,1.0,0,0.03393082190914727,Low risk,0,Champions
KH-16630,59,9,3918.9660000000003,230.5274117647059,2015-11-01,2018-11-02,17,2,Corporate,Central,1097,137.125,0.6666666666666666,0,0.03121423405309592,Low risk,0,Champions
KH-16690,3,7,5990.799,399.3866,2015-03-21,2018-12-28,15,2,Corporate,West,1378,229.66666666666666,0.6666666666666666,0,0.02062860707704382,Low risk,0,Champions
KL-16555,17,8,5016.488,228.02218181818182,2015-06-15,2018-12-14,22,3,Corporate,West,1278,182.57142857142858,1.0,0,0.011473411931562252,Low risk,0,Champions
KL-16645,48,12,14175.229000000001,488.80100000000004,2015-07-25,2018-11-13,28,3,Consumer,Central,1207,109.72727272727273,1.0,0,0.039399473162553655,Low risk,3,Lost
KM-16225,15,6,2260.958,118.99778947368422,2016-07-06,2018-12-16,19,3,Corporate,East,893,178.6,1.0,0,0.1044886785953395,Low risk,2,At Risk
KM-16375,57,8,5620.186,281.0093,2015-07-20,2018-11-04,20,3,Home Office,South,1203,171.85714285714286,1.0,0,0.031274198763964506,Low risk,0,Champions
KM-16660,16,5,453.538,50.39311111111111,2015-12-22,2018-12-15,9,3,Consumer,South,1089,272.25,1.0,0,0.08679874785044342,Low risk,2,At Risk
KM-16720,29,8,4909.472,175.33828571428572,2015-03-30,2018-12-02,28,3,Consumer,West,1343,191.85714285714286,1.0,0,0.00933506361679426,Low risk,0,Champions
KN-16390,20,8,2224.0860000000002,148.2724,2015-12-02,2018-12-11,15,3,Corporate,West,1105,157.85714285714286,1.0,0,0.018506927958309872,Low risk,0,Champions
KN-16450,53,5,2171.962,271.49525,2015-04-12,2018-11-08,8,3,Corporate,South,1306,326.5,1.0,0,0.021349911810208354,Low risk,2,At Risk
KN-16705,99,7,2003.01,166.9175,2015-03-02,2018-09-23,12,3,Home Office,West,1301,216.83333333333334,1.0,0,0.00853675704604664,Low risk,0,Champions
KS-16300,296,3,88.472,22.118,2016-01-13,2018-03-10,4,2,Corporate,West,787,393.5,0.6666666666666666,1,0.957875344131269,High risk,2,At Risk
KT-16465,392,7,3057.1,218.3642857142857,2015-09-08,2017-12-04,14,3,Consumer,West,818,136.33333333333334,1.0,1,0.8930996995318897,High risk,1,Loyal Customers
KT-16480,101,10,4642.088400000001,357.0837230769231,2015-03-10,2018-09-21,13,3,Consumer,East,1291,143.44444444444446,1.0,0,0.015189756986345646,Low risk,0,Champions
KW-16435,97,5,4416.5199999999995,441.65199999999993,2016-08-24,2018-09-25,10,3,Consumer,East,762,190.5,1.0,0,0.09563516192189475,Low risk,2,At Risk
KW-16570,771,4,449.096,89.8192,2015-09-30,2016-11-20,5,3,Consumer,South,417,139.0,1.0,1,0.9764888319931275,High risk,1,Loyal Customers
LA-16780,155,11,8673.222,333.5854615384615,2015-04-29,2018-07-29,26,3,Corporate,Central,1187,118.7,1.0,0,0.05359780610778535,Low risk,3,Lost
LB-16735,49,3,50.188,16.729333333333333,2017-07-25,2018-11-12,3,2,Consumer,Central,475,237.5,0.6666666666666666,0,0.20207537479115142,Low risk,2,At Risk
LB-16795,153,8,4985.676,207.7365,2015-04-23,2018-07-31,23,3,Home Office,Central,1195,170.71428571428572,1.0,0,0.036849135863051184,Low risk,0,Champions
LC-16870,28,8,2580.7039999999997,86.02346666666666,2016-05-03,2018-12-03,29,3,Consumer,West,944,134.85714285714286,1.0,0,0.0921900493775699,Low risk,0,Champions
LC-16885,17,12,7663.126,333.17939130434786,2015-04-25,2018-12-14,23,3,Consumer,West,1329,120.81818181818181,1.0,0,0.022688286219941515,Low risk,3,Lost
LC-16930,42,8,4492.946,320.9247142857143,2015-02-20,2018-11-19,14,3,Corporate,Central,1368,195.42857142857142,1.0,0,0.005176249969759346,Low risk,0,Champions
LC-16960,437,4,3246.626,463.8037142857143,2016-02-23,2017-10-20,7,2,Home Office,South,605,201.66666666666666,0.6666666666666666,1,0.9127625632690524,High risk,1,Loyal Customers
LC-17050,55,5,2095.064,232.78488888888887,2015-01-31,2018-11-06,9,3,Consumer,West,1375,343.75,1.0,0,0.018131953255758174,Low risk,2,At Risk
LC-17140,14,9,2633.582,138.60957894736842,2015-09-09,2018-12-17,18,3,Consumer,Central,1195,149.375,1.0,0,0.025015854673791135,Low risk,0,Champions
LD-16855,553,1,5.304,5.304,2017-06-26,2017-06-26,1,1,Corporate,Central,0,0.0,0.3333333333333333,1,0.9786065356549031,High risk,1,Loyal Customers
LD-17005,415,4,1961.934,280.27628571428573,2015-09-29,2017-11-11,7,3,Consumer,West,774,258.0,1.0,1,0.9322985599404116,High risk,1,Loyal Customers
LE-16810,22,6,1469.45,163.27222222222224,2015-05-27,2018-12-09,9,3,Consumer,West,1292,258.4,1.0,0,0.008744373103363371,Low risk,2,At Risk
LF-17185,23,7,3930.5089999999996,245.65681249999997,2015-07-26,2018-12-08,16,3,Consumer,South,1231,205.16666666666666,1.0,0,0.015660010551826024,Low risk,0,Champions
LH-16750,152,3,287.426,95.80866666666667,2015-09-21,2018-08-01,3,2,Consumer,South,1045,522.5,0.6666666666666666,0,0.19174582274546753,Low risk,2,At Risk
LH-16900,22,9,2295.332,153.02213333333333,2015-08-19,2018-12-09,15,3,Consumer,East,1208,151.0,1.0,0,0.01954546586455352,Low risk,0,Champions
LH-17020,240,4,318.239,53.03983333333333,2015-09-08,2018-05-05,6,3,Consumer,East,970,323.3333333333333,1.0,1,0.9492418103129566,High risk,2,At Risk
LH-17155,386,9,1739.689,91.56257894736842,2015-12-12,2017-12-10,19,3,Consumer,West,729,91.125,1.0,1,0.9340677813443706,High risk,0,Champions
LL-16840,250,5,2454.554,245.4554,2015-04-29,2018-04-25,10,3,Consumer,East,1092,273.0,1.0,1,0.8723892009565213,High risk,2,At Risk
LM-17065,392,5,1346.774,192.3962857142857,2015-06-27,2017-12-04,7,3,Consumer,East,891,222.75,1.0,1,0.9553275757302214,High risk,1,Loyal Customers
LO-17170,3,5,644.35,71.59444444444445,2016-02-06,2018-12-28,9,3,Corporate,West,1056,264.0,1.0,0,0.06314809360483817,Low risk,2,At Risk
LP-17080,41,4,756.606,84.06733333333334,2015-06-24,2018-11-20,9,2,Consumer,West,1245,415.0,0.6666666666666666,0,0.034449869967189864,Low risk,2,At Risk
LP-17095,10,6,3104.439,238.803,2017-09-08,2018-12-21,13,3,Consumer,South,469,93.8,1.0,0,0.07745258988524846,Low risk,2,At Risk
LR-16915,27,6,5142.892,321.43075,2015-08-08,2018-12-04,16,3,Consumer,West,1214,242.8,1.0,0,0.0356945918224268,Low risk,0,Champions
LR-17035,133,5,1879.306,156.60883333333334,2015-09-07,2018-08-20,12,3,Corporate,East,1078,269.5,1.0,0,0.07129160161148584,Low risk,2,At Risk
LS-16945,179,6,2845.27,203.23357142857142,2016-04-25,2018-07-05,14,3,Corporate,East,801,160.2,1.0,0,0.3740886167415237,Medium risk,2,At Risk
LS-16975,21,9,2988.674,135.8488181818182,2015-10-20,2018-12-10,22,3,Home Office,West,1147,143.375,1.0,0,0.030354107810370595,Low risk,0,Champions
LS-17200,97,6,1010.2560000000001,72.16114285714286,2015-10-18,2018-09-25,14,2,Corporate,Central,1073,214.6,0.6666666666666666,0,0.04961538433324567,Low risk,2,At Risk
LS-17230,777,3,368.88000000000005,61.48000000000001,2015-01-06,2016-11-14,6,2,Consumer,East,678,339.0,0.6666666666666666,1,0.9640280060795002,High risk,1,Loyal Customers
LS-17245,35,6,1008.1360000000001,84.01133333333334,2015-10-16,2018-11-26,12,3,Consumer,Central,1137,227.4,1.0,0,0.031725773327965216,Low risk,2,At Risk
LT-16765,27,3,329.876,109.95866666666666,2015-09-01,2018-12-04,3,2,Consumer,West,1190,595.0,0.6666666666666666,0,0.1075461475008742,Low risk,2,At Risk
LT-17110,35,8,2936.252,209.73228571428572,2015-06-01,2018-11-26,14,3,Consumer,West,1274,182.0,1.0,0,0.007560557256686941,Low risk,0,Champions
LW-16825,89,5,2238.061,149.20406666666668,2015-05-30,2018-10-03,15,3,Corporate,South,1222,305.5,1.0,0,0.05142471354937969,Low risk,2,At Risk
LW-16990,34,6,3230.308,293.66436363636365,2017-05-05,2018-11-27,11,3,Corporate,West,571,114.2,1.0,0,0.10520727888451945,Low risk,2,At Risk
LW-17125,206,3,1259.04,251.808,2015-09-11,2018-06-08,5,3,Consumer,East,1001,500.5,1.0,1,0.9127300099545164,High risk,2,At Risk
LW-17215,22,7,5420.514,361.3676,2015-09-12,2018-12-09,15,3,Consumer,West,1184,197.33333333333334,1.0,0,0.03262023046254816,Low risk,0,Champions
MA-17560,65,11,4299.161,126.44591176470588,2015-08-08,2018-10-27,34,3,Home Office,Central,1176,117.6,1.0,0,0.03147956994150174,Low risk,0,Champions
MA-17995,187,6,2453.284,204.44033333333334,2015-09-20,2018-06-27,12,3,Home Office,East,1011,202.2,1.0,1,0.8774313114545852,High risk,2,At Risk
MB-17305,49,10,1548.702,81.51063157894737,2015-08-08,2018-11-12,19,3,Consumer,East,1192,132.44444444444446,1.0,0,0.026121796676005275,Low risk,0,Champions
MB-18085,45,7,1428.231,142.8231,2015-01-05,2018-11-16,10,3,Consumer,East,1411,235.16666666666666,1.0,0,0.0012106966289102655,Low risk,0,Champions
MC-17275,77,8,2725.982,209.69092307692307,2015-09-08,2018-10-15,13,2,Consumer,South,1133,161.85714285714286,0.6666666666666666,0,0.03376567233173316,Low risk,0,Champions
MC-17425,400,5,4432.138,443.2138,2015-05-30,2017-11-26,10,3,Corporate,South,911,227.75,1.0,1,0.8897569155774008,High risk,1,Loyal Customers
MC-17575,28,8,1303.893,118.53572727272727,2015-12-02,2018-12-03,11,2,Consumer,East,1097,156.71428571428572,0.6666666666666666,0,0.024408170485229582,Low risk,0,Champions
MC-17590,52,6,2426.067,142.70982352941178,2015-05-20,2018-11-09,17,3,Corporate,East,1269,253.8,1.0,0,0.01771025350735015,Low risk,2,At Risk
MC-17605,113,8,2258.192,125.45511111111111,2015-03-19,2018-09-09,18,3,Corporate,Central,1270,181.42857142857142,1.0,0,0.010365064414720595,Low risk,0,Champions
MC-17635,190,4,795.154,99.39425,2015-11-28,2018-06-24,8,2,Corporate,Central,939,313.0,0.6666666666666666,1,0.9447953199723014,High risk,2,At Risk
MC-17845,2,7,3805.714,271.83671428571427,2015-07-05,2018-12-29,14,3,Consumer,South,1273,212.16666666666666,1.0,0,0.0027477480336730808,Low risk,0,Champions
MC-18100,42,10,2218.98,116.78842105263158,2015-06-18,2018-11-19,19,3,Consumer,Central,1250,138.88888888888889,1.0,0,0.01004725315193855,Low risk,0,Champions
MC-18130,370,5,1581.9979999999998,143.81799999999998,2015-09-19,2017-12-26,11,3,Corporate,South,829,207.25,1.0,1,0.9654028305185607,High risk,1,Loyal Customers
MD-17350,118,6,2716.412,181.09413333333333,2015-11-05,2018-09-04,15,3,Consumer,South,1034,206.8,1.0,0,0.0608234441785491,Low risk,2,At Risk
MD-17860,37,5,1204.91,150.61375,2015-12-02,2018-11-24,8,2,Corporate,Central,1088,272.0,0.6666666666666666,0,0.04969826358766559,Low risk,2,At Risk
